ZIP	Name	Rate
563799657	State. Benton County Transit, St Cloud Area	7.875
563799658	State. Benton County Transit	7.375
563799672	State. Benton County Transit	7.375
563799673	State. Benton County Transit, St Cloud Area	7.875
563799674	State. Benton County Transit	7.375
563799686	State. Benton County Transit	7.375
563799687	State. Benton County Transit, St Cloud Area	7.875
563799688	State. Benton County Transit	7.375
563799689	State. Benton County Transit, St Cloud Area	7.875
563799690	State. Benton County Transit	7.375
563799693	State. Benton County Transit	7.375
563799694	State. Benton County Transit, St Cloud Area	7.875
563799695	State. Benton County Transit	7.375
563799696	State. Benton County Transit	7.375
563799697	State. Benton County Transit, St Cloud Area	7.875
563799698	State. Benton County Transit	7.375
563799700	State. Benton County Transit	7.375
563799701	State. Benton County Transit, St Cloud Area	7.875
563799702	State. Benton County Transit	7.375
563799703	State. Benton County Transit	7.375
563799704	State. Benton County Transit, St Cloud Area	7.875
563799705	State. Benton County Transit	7.375
563799737	State. Benton County Transit	7.375
563799738	State. Benton County Transit, St Cloud Area	7.875
563799739	State. Benton County Transit	7.375
563799777	State. Benton County Transit	7.375
563799778	State. Benton County Transit, St Cloud Area	7.875
563799779	State. Benton County Transit	7.375
563799781	State. Benton County Transit	7.375
563799782	State. Benton County Transit, St Cloud Area	7.875
563799783	State. Benton County Transit	7.375
563799784	State. Benton County Transit	7.375
563799785	State. Benton County Transit, St Cloud Area	7.875
563799786	State. Benton County Transit	7.375
563799794	State. Benton County Transit	7.375
563799795	State. Benton County Transit, St Cloud Area	7.875
563799796	State. Benton County Transit	7.375
563799801	State. Benton County Transit	7.375
563799802	State. Benton County Transit, St Cloud Area	7.875
563799803	State. Benton County Transit, St Cloud Area	7.875
563799804	State. Benton County Transit	7.375
563799838	State. Benton County Transit	7.375
563799840	State. Benton County Transit, St Cloud Area	7.875
563799841	State. Benton County Transit	7.375
563799848	State. Benton County Transit	7.375
563799849	State. Benton County Transit, St Cloud Area	7.875
563799860	State. Benton County Transit, St Cloud Area	7.875
563799861	State. Benton County Transit	7.375
563799998	State. Benton County Transit, St Cloud Area	7.875
563810001	State	6.875
563819999	State	6.875
563820001	State, Morrison Co	7.375
563822001	State, Morrison Co	7.375
563822002	State, Todd	7.375
563822003	State, Morrison Co	7.375
563822004	State, Todd	7.375
563822010	State, Todd	7.375
563822020	State, Morrison Co	7.375
563822050	State, Morrison Co	7.375
563822055	State, Todd	7.375
563822060	State, Morrison Co	7.375
563823107	State, Morrison Co	7.375
563823300	State, Todd	7.375
563823301	State, Morrison Co	7.375
563823317	State, Morrison Co	7.375
563823318	State, Todd	7.375
563823319	State, Morrison Co	7.375
563824500	State, Morrison Co	7.375
563824501	State, Todd	7.375
563824559	State, Todd	7.375
563824560	State, Morrison Co	7.375
563824561	State, Todd	7.375
563824586	State, Todd	7.375
563824587	State, Morrison Co	7.375
563824588	State, Todd	7.375
563824591	State, Todd	7.375
563824592	State, Morrison Co	7.375
563824594	State, Todd	7.375
563824599	State, Todd	7.375
563824600	State, Morrison Co	7.375
563824602	State, Morrison Co	7.375
563824603	State, Todd	7.375
563824604	State, Morrison Co	7.375
563824605	State, Todd	7.375
563824610	State, Todd	7.375
563824611	State, Morrison Co	7.375
563824612	State, Morrison Co	7.375
563824613	State, Todd	7.375
563824614	State, Morrison Co	7.375
563824615	State, Todd	7.375
563824616	State, Morrison Co	7.375
563824617	State, Todd	7.375
563824618	State, Morrison Co	7.375
563849999	State, Morrison Co	7.375
563850001	State	6.875
563852319	State	6.875
563852320	State, Stearns	7.125
563852321	State	6.875
563852322	State, Stearns	7.125
563852323	State	6.875
563852397	State	6.875
563852398	State, Stearns	7.125
563852399	State	6.875
563852408	State	6.875
563852409	State, Stearns	7.125
563852410	State	6.875
563852414	State	6.875
563852415	State, Stearns	7.125
563852416	State	6.875
563852420	State	6.875
563852421	State, Stearns	7.125
563852422	State	6.875
563852429	State	6.875
563852430	State, Stearns	7.125
563852431	State	6.875
563858010	State	6.875
563858100	State, Douglas	7.375
563858101	State	6.875
563858102	State	6.875
563858103	State, Douglas	7.375
563858104	State	6.875
563858105	State, Douglas	7.375
563858108	State, Douglas	7.375
563858109	State	6.875
563858110	State, Douglas	7.375
563858111	State, Douglas	7.375
563858200	State, Stearns	7.125
563858214	State, Stearns	7.125
563859998	State	6.875
563859999	State	6.875
563860001	State, Mille Lacs	7.375
563869999	State, Mille Lacs	7.375
563870001	State, Stearns, St Cloud Area	7.625
563871282	State, Stearns, St Cloud Area	7.625
563871283	State. Benton County Transit, St Cloud Area	7.875
563871284	State, Stearns, St Cloud Area	7.625
563889161	State, Stearns, St Cloud Area	7.625
563894500	State, Todd	7.375
563894505	State, Todd	7.375
563894506	State, Stearns, Sauk Centre	7.625
563894507	State, Todd	7.375
563899998	State, Todd	7.375
563930001	State, Stearns, St Cloud Area	7.625
563991000	State, Stearns, St Cloud Area	7.625
564010001	State, Crow Wing, Brainerd	7.875
564010980	State, Crow Wing, Brainerd	7.875
564011000	State, Crow Wing	7.375
564011001	State, Crow Wing, Brainerd	7.875
564011015	State, Crow Wing, Brainerd	7.875
564011016	State, Crow Wing	7.375
564011017	State, Crow Wing	7.375
564011018	State, Crow Wing, Brainerd	7.875
564011019	State, Crow Wing	7.375
564011020	State, Crow Wing	7.375
564011021	State, Crow Wing, Brainerd	7.875
564011046	State, Crow Wing, Brainerd	7.875
564011047	State, Crow Wing	7.375
564011050	State, Crow Wing	7.375
564011051	State, Crow Wing, Brainerd	7.875
564011059	State, Crow Wing, Brainerd	7.875
564011060	State, Crow Wing	7.375
564011061	State, Crow Wing, Brainerd	7.875
564011199	State, Crow Wing, Brainerd	7.875
564011200	State, Crow Wing	7.375
564011340	State, Crow Wing	7.375
564011341	State, Crow Wing, Brainerd	7.875
564011342	State, Crow Wing	7.375
564011354	State, Crow Wing	7.375
564011355	State, Crow Wing, Brainerd	7.875
564011356	State, Crow Wing	7.375
564011358	State, Crow Wing	7.375
564011359	State, Crow Wing, Brainerd	7.875
564011360	State, Crow Wing	7.375
564011504	State, Crow Wing	7.375
564011505	State, Crow Wing, Brainerd	7.875
564011506	State, Crow Wing, Brainerd	7.875
564011600	State, Crow Wing	7.375
564011788	State, Crow Wing	7.375
564011789	State, Crow Wing, Brainerd	7.875
564011790	State, Crow Wing	7.375
564011999	State, Crow Wing	7.375
564012000	State, Cass	7.375
564012008	State, Cass	7.375
564012009	State, Crow Wing	7.375
564012011	State, Crow Wing	7.375
564012013	State, Cass	7.375
564012014	State, Cass	7.375
564012015	State, Crow Wing	7.375
564012016	State, Crow Wing	7.375
564012017	State, Cass	7.375
564012032	State, Cass	7.375
564012033	State, Crow Wing	7.375
564012034	State, Cass	7.375
564012070	State, Cass	7.375
564012071	State, Crow Wing	7.375
564012073	State, Crow Wing	7.375
564012074	State, Cass	7.375
564012075	State, Crow Wing	7.375
564012076	State, Crow Wing	7.375
564012077	State, Cass	7.375
564012086	State, Cass	7.375
564012087	State, Crow Wing	7.375
564012088	State, Cass	7.375
564012097	State, Cass	7.375
564012098	State, Crow Wing	7.375
564012099	State, Crow Wing, Brainerd	7.875
564012112	State, Crow Wing, Brainerd	7.875
564012113	State, Crow Wing	7.375
564012114	State, Crow Wing, Brainerd	7.875
564012148	State, Crow Wing, Brainerd	7.875
564012149	State, Crow Wing	7.375
564012152	State, Crow Wing, Brainerd	7.875
564012153	State, Crow Wing, Brainerd	7.875
564012154	State, Crow Wing	7.375
564012155	State, Crow Wing, Brainerd	7.875
564012162	State, Crow Wing, Brainerd	7.875
564012163	State, Crow Wing	7.375
564012164	State, Crow Wing	7.375
564012165	State, Crow Wing, Brainerd	7.875
564012166	State, Crow Wing, Brainerd	7.875
564012167	State, Crow Wing	7.375
564012168	State, Crow Wing, Brainerd	7.875
564012169	State, Crow Wing, Brainerd	7.875
564012170	State, Crow Wing	7.375
564012171	State, Crow Wing	7.375
564012172	State, Crow Wing, Brainerd	7.875
564012173	State, Crow Wing	7.375
564012174	State, Crow Wing, Brainerd	7.875
564012175	State, Crow Wing, Brainerd	7.875
564012176	State, Cass	7.375
564012177	State, Cass	7.375
564012178	State, Crow Wing	7.375
564012197	State, Crow Wing	7.375
564012198	State, Crow Wing, Brainerd	7.875
564012199	State, Crow Wing, Brainerd	7.875
564012200	State, Crow Wing, Baxter	7.875
564012201	State, Crow Wing, Brainerd	7.875
564012245	State, Crow Wing, Brainerd	7.875
564012246	State, Crow Wing, Baxter	7.875
564012247	State, Cass	7.375
564012248	State, Cass	7.375
564012249	State, Crow Wing, Brainerd	7.875
564012251	State, Crow Wing, Brainerd	7.875
564012252	State, Crow Wing	7.375
564012267	State, Crow Wing	7.375
564012268	State, Cass	7.375
564012269	State, Cass	7.375
564012270	State, Crow Wing	7.375
564012300	State, Crow Wing	7.375
564012301	State, Crow Wing, Brainerd	7.875
564012314	State, Crow Wing, Brainerd	7.875
564012315	State, Crow Wing	7.375
564012316	State, Crow Wing, Brainerd	7.875
564012317	State, Crow Wing	7.375
564012318	State, Crow Wing, Brainerd	7.875
564012349	State, Crow Wing, Brainerd	7.875
564012350	State, Crow Wing	7.375
564012351	State, Crow Wing, Brainerd	7.875
564012370	State, Crow Wing, Brainerd	7.875
564012371	State, Crow Wing	7.375
564012383	State, Crow Wing	7.375
564012384	State, Cass	7.375
564012393	State, Cass	7.375
564012395	State, Crow Wing	7.375
564012398	State, Crow Wing	7.375
564012399	State, Cass	7.375
564012400	State, Crow Wing, Brainerd	7.875
564012450	State, Crow Wing, Brainerd	7.875
564012451	State, Crow Wing	7.375
564012453	State, Cass	7.375
564012454	State, Crow Wing	7.375
564012456	State, Crow Wing	7.375
564012457	State, Cass	7.375
564012458	State, Crow Wing	7.375
564012460	State, Crow Wing, Brainerd	7.875
564012461	State, Crow Wing	7.375
564012462	State, Crow Wing	7.375
564012463	State, Cass	7.375
564012464	State, Crow Wing	7.375
564012465	State, Crow Wing, Brainerd	7.875
564012466	State, Crow Wing, Brainerd	7.875
564012468	State, Crow Wing	7.375
564012470	State, Crow Wing	7.375
564012471	State, Crow Wing, Brainerd	7.875
564012472	State, Crow Wing	7.375
564012474	State, Crow Wing	7.375
564012475	State, Crow Wing, Brainerd	7.875
564012477	State, Cass	7.375
564012478	State, Crow Wing	7.375
564012485	State, Crow Wing	7.375
564012486	State, Crow Wing, Brainerd	7.875
564012487	State, Crow Wing, Brainerd	7.875
564012488	State, Cass	7.375
564012489	State, Crow Wing	7.375
564012490	State, Crow Wing	7.375
564012491	State, Cass	7.375
564012493	State, Crow Wing	7.375
564012498	State, Crow Wing	7.375
564012499	State, Cass	7.375
564012500	State, Crow Wing, Brainerd	7.875
564012503	State, Crow Wing, Brainerd	7.875
564012504	State, Crow Wing	7.375
564012505	State, Crow Wing, Brainerd	7.875
564012517	State, Crow Wing, Brainerd	7.875
564012518	State, Crow Wing	7.375
564012520	State, Crow Wing, Brainerd	7.875
564012529	State, Crow Wing, Brainerd	7.875
564012530	State, Crow Wing	7.375
564012531	State, Crow Wing, Brainerd	7.875
564012549	State, Crow Wing, Brainerd	7.875
564012550	State, Crow Wing	7.375
564012551	State, Crow Wing, Brainerd	7.875
564012552	State, Crow Wing	7.375
564012553	State, Crow Wing, Brainerd	7.875
564012554	State, Crow Wing	7.375
564012555	State, Crow Wing	7.375
564012556	State, Cass	7.375
564012557	State, Crow Wing	7.375
564012558	State, Crow Wing, Brainerd	7.875
564012559	State, Crow Wing, Brainerd	7.875
564012560	State, Crow Wing	7.375
564012561	State, Crow Wing, Brainerd	7.875
564012562	State, Crow Wing	7.375
564012563	State, Crow Wing, Brainerd	7.875
564012573	State, Crow Wing, Brainerd	7.875
564012574	State, Crow Wing	7.375
564012580	State, Crow Wing	7.375
564012581	State, Crow Wing, Brainerd	7.875
564012582	State, Crow Wing	7.375
564012583	State, Cass	7.375
564012584	State, Cass	7.375
564012586	State, Crow Wing	7.375
564012587	State, Crow Wing	7.375
564012588	State, Cass	7.375
564012589	State, Cass	7.375
564012590	State, Crow Wing	7.375
564012591	State, Crow Wing, Brainerd	7.875
564012593	State, Crow Wing, Brainerd	7.875
564012594	State, Crow Wing	7.375
564012598	State, Crow Wing	7.375
564012599	State, Cass	7.375
564012600	State, Crow Wing, Brainerd	7.875
564012663	State, Crow Wing, Brainerd	7.875
564012664	State, Crow Wing	7.375
564012666	State, Crow Wing, Brainerd	7.875
564012674	State, Crow Wing, Brainerd	7.875
564012675	State, Cass	7.375
564012680	State, Cass	7.375
564012681	State, Crow Wing	7.375
564012685	State, Crow Wing	7.375
564012686	State, Crow Wing, Brainerd	7.875
564012689	State, Crow Wing, Brainerd	7.875
564012690	State, Crow Wing	7.375
564012691	State, Crow Wing	7.375
564012692	State, Cass	7.375
564012694	State, Cass	7.375
564012695	State, Crow Wing	7.375
564012696	State, Crow Wing	7.375
564012697	State, Crow Wing, Brainerd	7.875
564012698	State, Crow Wing	7.375
564012700	State, Crow Wing, Brainerd	7.875
564012758	State, Crow Wing, Brainerd	7.875
564012759	State, Crow Wing	7.375
564012760	State, Crow Wing, Brainerd	7.875
564012761	State, Cass	7.375
564012762	State, Crow Wing, Brainerd	7.875
564012772	State, Crow Wing, Brainerd	7.875
564012773	State, Crow Wing	7.375
564012776	State, Crow Wing	7.375
564012777	State, Crow Wing, Brainerd	7.875
564012778	State, Crow Wing	7.375
564012799	State, Crow Wing	7.375
564012800	State, Crow Wing, Brainerd	7.875
564012823	State, Crow Wing, Brainerd	7.875
564012824	State, Crow Wing	7.375
564012825	State, Crow Wing, Brainerd	7.875
564012828	State, Crow Wing, Brainerd	7.875
564012829	State, Crow Wing	7.375
564012830	State, Crow Wing, Brainerd	7.875
564012836	State, Crow Wing, Brainerd	7.875
564012837	State, Crow Wing	7.375
564012838	State, Crow Wing, Brainerd	7.875
564012857	State, Crow Wing, Brainerd	7.875
564012858	State, Crow Wing	7.375
564012859	State, Crow Wing, Brainerd	7.875
564012860	State, Crow Wing, Brainerd	7.875
564012861	State, Crow Wing	7.375
564012862	State, Crow Wing, Brainerd	7.875
